"id","loss"
739,6036.54777991372
747,3316.73391040891
753,2944.62407420992
758,2202.2042140489
759,2029.84685374563
763,1402.7299493552
773,3868.12273596197
774,1999.5230219767
776,1492.83714814909
788,3120.76734841703
790,2524.51866361805
794,1037.24058891727
801,3013.60788325243
802,1314.18525773367
805,1255.78685943724
809,5358.91628176548
812,1709.88920290245
825,2354.96479597639
828,2394.70097743594
830,1567.71701660498
833,1122.95546421565
850,5820.44313058004
852,5741.11700663051
862,1523.13317922054
863,1354.5788047194
864,1386.95997630419
865,3787.43738881393
868,6912.75634110219
872,1439.45345482857
879,5072.53591259549
880,1391.21617823614
883,1294.58903061461
886,1414.50793852218
923,1842.23668311042
924,1481.1112817724
932,1425.00892199151
945,6597.0989485923
947,6945.48599448152
948,2117.18836370523
955,2658.20249465957
963,4110.02949932715
979,1431.61174912054
989,1443.66311422191
994,3070.23158092291
995,1738.9353520442
998,1473.47644197086
1000,4164.35454132962
1018,1673.53188131549
1019,1893.03592730291
1028,1600.5890848393
1034,1346.29563911332
1038,1504.83257916294
1040,1314.02425587951
1042,1364.51318453203
1057,6886.12101947729
1058,2193.15840715073
1063,961.443402682323
1066,4770.44573920262
1071,4421.16086608869
1073,4684.53208348222
1074,2868.36506462149
1077,2884.60452059618
1080,8708.06439623599
1088,891.359726353863
1096,808.460924672228
1097,11194.5549509814
1105,5588.51166898457
1115,1952.78192001459
1116,3063.21883638106
1122,2176.00483734517
1130,5299.46325785527
1133,1015.22438896184
1137,1863.86291896862
1140,2166.19438870262
1143,8128.1623904314
1149,5238.01610188324
1150,931.094480227539
1153,768.453042545401
1157,825.636090765958
1180,634.327025581267
1183,849.503849626925
1188,1675.46970812109
1193,1130.93805672373
1200,768.584662891756
1209,3643.55963825758
1214,1923.11730928637
1219,2173.13336855737
1223,6322.56433527856
1227,862.958685874372
1228,1541.65015936198
1229,4716.41428385514
1233,1043.86109715044
1238,6786.84065551915
1239,2033.37439379872
1241,3178.94082352714
1243,1753.81836827274
1244,1170.53331884342
1245,3693.16336371338
1277,4430.09824646508
1279,3638.89262176318
1292,12635.2361674943
1293,1493.57509674386
1299,9812.59770844895
1304,2740.11690802364
1313,3671.80297694867
1328,2102.12223000405
1330,971.044002725185
1334,1517.02762984338
1335,1300.46587460001
1336,5200.21697462599
1341,1018.16001764398
1344,1166.69664786398
1351,869.195045323155
1352,2857.23056182402
1354,1567.74399003185
1368,3893.42277975668
1373,1319.72604226446
1375,663.147666606214
1381,1605.74196056003
1384,5024.55943861723
1385,4369.1960628375
1388,6126.22851314171
1401,5419.77838164804
1402,2677.91084294059
1404,1429.97796210602
1406,1465.48550092487
1409,1119.52313901123
1422,1438.34374226553
1429,2748.49710968352
1433,5550.50788105768
1438,1028.77833366949
1444,1237.15746440933
1446,1090.47604524554
1450,1122.45404597429
1451,691.285255128939
1454,1684.30101673833
1458,2340.39903110276
1461,3541.61282353181
1464,5703.99721947878
1465,1052.65955704307
1478,2134.71093943978
1479,1573.94867406801
1480,2808.63587637463
1484,2259.41359048004
1486,931.374975897657
1488,849.668508102867
1489,3512.91670630665
1491,992.148932330157
1507,2242.6864805896
1515,2091.04972032686
1519,2917.60038704797
1528,1738.39641056474
1529,992.7419845207
1530,3049.00603449115
1532,1191.00463584178
1541,1607.16669052694
1542,3112.55616532391
1547,1352.91181700744
1549,1173.25335564934
1553,2277.90651233099
1554,2785.28511934958
1555,1383.94277272237
1559,1531.11838092893
1565,1514.28294454594
1568,1134.88310693557
1576,4047.48813960412
1579,964.476193596623
1592,913.562202609147
1596,3181.76483333232
1605,914.799028650764
1607,1574.74059880791
1612,2136.33466156673
1617,3198.80714578373
1619,2339.93027932951
1620,7599.85682498673
1624,2578.60209204057
1627,1340.82328775772
1633,1794.29868924219
1636,1213.25341449171
1639,1006.85919576107
1640,4581.17985660442
1644,1098.36047504965
1646,1484.21720420207
1647,2716.59831607507
1654,1474.55645151422
1655,3313.55927776584
1664,6115.36006936724
1665,2070.37702532112
1667,5078.68908924382
1669,1137.55535080636
1678,2056.05197450233
1682,2216.98124258819
1689,1043.91092016027
1690,2618.32283407447
1693,5315.55651030208
1695,889.004854672746
1705,2139.71156070065
1706,2583.07073174406
1708,2064.03752546577
1716,2102.81171233394
1720,9672.20285418493
1722,1603.17528958384
1749,3726.68501895881
1750,1596.16764367745
1751,5803.12289445183
1760,2600.79423118717
1763,3825.89217399404
1770,1482.18739515627
1777,2028.54153567956
1785,5376.76817761292
1791,1169.61869446804
1794,4901.56671668435
1800,1218.17260505235
1816,1338.2377692798
1817,1093.2055299946
1821,3102.49395066569
1836,1427.60834510394
1838,1622.23349373988
1851,1986.13283034301
1852,2925.37600173662
1854,2352.23117107674
1856,784.865114378407
1865,744.689051516126
1872,1061.57559577061
1878,823.875515352138
1880,947.961441287102
1881,1330.92471999471
1882,1800.67360313915
1886,872.896188522054
1892,1542.2058414596
1894,2244.77462913003
1898,2610.09687138105
1899,2744.63608108591
1902,1205.42300136292
1903,4019.81504324072
1906,1163.21194035524
1910,2412.51514939663
1911,1848.08988863064
1914,3281.60821108657
1929,3093.41383927632
1932,1474.52051981644
1952,948.755979986567
1959,1385.25675417471
1960,1609.16182090529
1976,3760.404661226
1980,2888.43700342605
1981,1930.58050940904
1987,2274.15082572073
1994,1553.5641468551
2000,964.493962228793
2008,2080.9787044212
2011,2219.54923774723
2012,5649.42689351232
2019,1816.67373868085
2022,3468.31629288281
2024,6612.31026465894
2028,893.582015977761
2030,3646.59220587568
2031,6978.41417568936
2047,1710.95684879937
2049,626.76951744411
2050,1447.46403394968
2051,4395.0217463725
2056,1723.66022205996
2057,1019.00198036166
2059,2320.31820840238
2069,3822.45354993157
2085,1961.39008422681
2089,932.002027253585
2090,1457.71056056502
2101,2779.81821690172
2114,2332.36713547464
2115,1442.09477611459
2118,1276.12176749584
2119,2218.90784834767
2125,1589.37237478813
2128,3159.4437135111
2129,1535.97559463406
2132,1728.06541534747
2133,2342.24217288084
2135,735.335853458663
2136,1716.74726458062
2143,1195.28872963994
2144,1183.21702672752
2145,2920.67319058559
2152,2197.31578861257
2160,3137.9670000135
2166,1544.59920878899
2169,1160.43654077066
2170,1622.90963007091
2172,1615.85299847809
2181,1542.20417996343
2183,1811.86942231791
2185,3064.67559990867
2188,2360.44815813441
2189,2111.62293875039
2194,4513.46469303091
2202,1475.55246556005
2208,2831.05907164378
2227,1921.41314361344
2230,5344.16619708452
2235,2467.40449500894
2236,1715.75859727121
2244,7521.38358612594
2248,1490.65183435708
2252,1412.00399645218
2254,1665.5390275061
2260,5334.94748098458
2263,1870.99043288373
2274,1403.00968604181
2277,924.432197583169
2279,6786.08109537376
2280,12465.3202521884
2283,2771.10388969684
2284,769.647517078552
2288,3227.4086047104
2292,2064.29232002583
2295,5293.69187710099
2296,1225.75992574157
2299,2530.05997669185
2315,5206.26136137823
2318,1506.41038823086
2329,10728.0013977593
2337,1499.72773607654
2340,1057.38904031116
2342,1637.45833062575
2347,2425.770996008
2349,4333.4826495288
2354,1294.80427413928
2361,2366.10847128851
2370,1528.47067615955
2378,2843.91493253722
2382,3721.01203642648
2387,1400.69377684508
2389,2019.62994154744
2394,1348.7396094628
2396,2105.19355077977
2400,2515.17304158857
2407,2549.84832067153
2414,1063.15208162565
2415,1847.08227983725
2421,2230.58322195265
2427,1595.46375550617
2428,2481.30960229881
2430,2663.66065112663
2435,2349.94788654328
2445,5483.69672543096
2446,1632.36522597527
2447,1220.69992477594
2449,2083.98152048888
2451,1732.8318117951
2458,14155.0690981272
2462,10880.1770673241
2463,2910.63608096507
2467,2250.91421983344
2471,6629.29435129099
2475,2486.49656815473
2478,3170.4604353825
2483,4344.5555761765
2485,1112.07002839907
2487,1133.69334157091
2494,675.943382020918
2497,1728.19413189648
2499,1501.35841991243
2503,1462.89853303562
2513,3231.81428057744
2515,1874.62474816361
2522,1710.83019407936
2523,1462.10341258467
2528,2857.76999582796
2532,4864.93231885466
2536,1177.12419284888
2538,1424.42090614606
2539,1009.24344009904
2540,2319.36417460695
2545,5218.58230457755
2548,1108.03458832596
2549,944.538247622456
2553,2589.85235400832
2563,1785.97906237927
2566,2244.14753102085
2574,1406.7886149624
2575,2667.22682429391
2584,2701.58646762388
2588,2377.410129714
2589,944.977667437757
2592,1654.53043885019
2596,1358.80539362066
2598,1573.63487862194
2602,945.542337437132
2603,1679.43292771509
2607,2469.51798696831
2609,1571.00828099723
2611,5339.38322875045
2627,1561.0025112753
2628,1922.29946281901
2630,3285.55498699692
2633,2179.71480007011
2636,6094.09332553108
2640,1065.94751585242
2641,1155.06097752047
2657,4820.96569384276
2659,992.58559025788
2662,1085.74288314641
2663,1819.43934345881
2667,2113.70164746059
2670,854.520224423304
2682,2351.09109804278
2694,3321.2208260964
2699,6674.38170001918
2700,3044.83504319974
2703,4893.71541292361
2708,2206.5391057418
2714,952.251126022198
2725,705.114630967723
2726,1301.36120444842
2727,1273.03571377612
2732,2146.61204136412
2733,5181.20563948972
2736,5564.96019355538
2745,2073.77026211534
2760,1298.67538711337
2764,1926.61796924481
2765,6049.45559282806
2766,575.575228441228
2775,1958.1182481016
2783,1650.06916861994
2784,1181.28320353478
2786,2290.18486180954
2801,1205.90894984074
2803,1667.03141344091
2813,5358.92158316369
2815,7381.65610647809
2816,1605.6360551474
2818,3168.9564685462
2819,2324.16202986148
2822,1288.35546470182
2825,1742.0619463574
2826,1472.72810808385
2830,1647.00084125274
2834,1345.74200250423
2835,5003.81859226281
2856,2665.68367058059
2873,5998.72889501364
2886,5365.58413194775
2892,2703.36630261643
2896,934.526152531831
2897,1040.29386524398
2899,1966.79527735017
2901,1019.19788255474
2909,5212.5396279636
2914,3358.95843132282
2915,1123.77643429543
2916,2335.6525300336
2919,836.905866671463
2926,2426.60249891563
2927,1799.83426319843
2933,1494.5363652956
2934,3132.00358319335
2941,1681.40646295218
2942,1758.66524022816
2946,2547.52056222757
2949,1756.01177851918
2952,1676.31769014457
2957,10642.5764188335
2962,1912.20565417437
2963,974.35494488482
2965,1796.94981245366
2966,6663.99841433692
2971,2370.01600160365
2975,668.596425534381
2979,1173.08704189141
2985,9509.21734941971
2995,2286.69987167216
2996,1337.3065203459
3001,3454.92799898033
3007,2369.81625626864
3008,891.491916180001
3014,3453.07760811956
3017,11752.7390944438
3021,1426.034391333
3025,2382.32591526448
3026,958.890889058251
3034,2329.94358221181
3035,2683.42313441881
3044,3083.59139194329
3046,3222.65604387338
3047,5686.52917771854
3057,3237.90387384683
3059,6283.44382705262
3063,3722.65770380541
3065,1269.59938199201
3067,2392.96569642818
3069,1463.60915173188
3076,3615.00565430621
3086,1165.90051252531
3088,2410.50902596525
3090,1872.57700576478
3096,3039.680583593
3100,1114.04604653421
3102,1949.8398544595
3103,2261.85762102499
3107,1048.59844177718
3118,1151.2315375569
3120,4455.01608647706
3123,2147.66633074137
3128,1226.12845494063
3132,1569.52683407199
3140,1559.91961661584
3152,2595.00405577356
3165,3541.94111969839
3183,1422.04931291348
3190,1014.12216885993
3197,1908.05613282328
3201,1309.99612823463
3203,1740.02756068689
3214,2919.79536284057
3219,2248.94694093535
3220,1393.87478401891
3221,4356.65491848008
3229,1613.78302729041
3234,1087.15499116528
3235,3045.56852634232
3240,1738.58774999092
3241,1544.14505611959
3249,1944.46161915596
3254,895.935288465347
3264,4196.45414723125
3266,1880.93391823207
3270,912.057338856376
3282,1757.20319797055
3285,1729.09446851281
3289,1288.13263458235
3291,1535.61058306153
3295,2059.35700510856
3299,818.3579055613
3302,1390.78981730503
3303,6381.28643322626
3308,3478.53877998328
3309,3639.8446136412
3324,1977.04614676803
3327,5679.6169985243
3330,3716.31446646761
3335,1354.84272313381
3339,1847.51474884211
3340,2612.58895881054
3343,1552.65129285747
3350,2571.70771832818
3353,1699.33062719453
3356,8396.41170066223
3361,3486.9081554472
3368,996.537550161128
3376,1463.8550838129
3381,1172.56073269119
3383,2590.71585573333
3397,2662.36372008405
3403,2153.19958830306
3405,1731.37892234298
3410,1455.01492153291
3412,2286.77694667511
3416,2949.91866934703
3417,1632.55833265178
3423,2810.46989148971
3427,6679.47753863242
3435,3179.08583504733
3439,1194.5357843901
3441,2473.12789605652
3450,1460.73682135038
3453,958.337313872674
3454,1197.40273799893
3458,9125.03601771992
3459,1644.62794938584
3467,3490.31332106329
3469,5908.12298763361
3477,1115.82550131712
3478,8619.31631541501
3482,906.683877797228
3484,5390.25069010334
3506,2517.9917608682
3515,6915.40908759751
3522,3406.69109121952
3523,1551.14428553668
3526,1352.38838160085
3532,1574.43850889302
3534,1776.65424506708
3537,1061.4047625595
3539,1049.46025121812
3542,4566.70655773883
3545,1224.49663471666
3552,1671.1561323313
3554,1303.2796221502
3573,2016.29742094578
3576,1328.44326714583
3577,2744.20645418891
3580,1637.12804482391
3583,1011.59484144176
3584,1549.28069905079
3609,1117.31147719453
3613,5134.38674025396
3623,2163.21194439414
3624,3478.64402532751
3638,7540.57506948633
3642,2064.76743730057
3643,2499.65016678001
3647,1365.07876839874
3653,1928.91400403892
3654,4058.48385055899
3656,1576.00451821762
3658,814.935881956296
3659,3598.8568916883
3663,6693.22954089075
3664,3171.45380710084
3666,861.704951788128
3681,1506.95645478496
3689,2729.06647238815
3694,2508.76798191673
3695,1511.86341467186
3699,1483.59251034872
3701,2217.58177305002
3704,3429.71678836116
3721,1233.51360726944
3726,3819.3743322717
3727,2777.52720564149
3729,2626.63487669828
3731,3811.17587930802
3738,1410.82760223792
3740,2572.17694493903
3744,1896.61595123013
3757,1056.78781556961
3758,912.582430344883
3778,1583.17156203287
3781,3951.31163051481
3790,6017.9475780874
3796,1335.71883253234
3798,7587.46665833497
3804,1191.09683519221
3813,1094.11232098667
3814,1064.37477592581
3815,2514.83514711658
3818,1981.95252075017
3823,2858.64787295173
3826,7790.46213077108
3831,1504.55051664874
3834,3553.40669636574
3835,2670.39090311562
3849,2426.899349105
3850,2723.25364680399
3855,2437.43980137245
3864,2547.9463841885
3867,2093.33846908495
3871,1268.2741427314
3879,1837.37243970914
3880,2610.26571123748
3882,3915.29539968534
3884,9284.7015573319
3893,1898.37123699046
3895,1687.43040896874
3901,2979.13805441714
3903,1009.04740784041
3913,1512.3058956546
3921,1947.03694526251
3929,2407.26463739439
3947,856.246357713311
3962,1903.9579024962
3963,978.70672256817
3966,1882.13490727318
3975,1679.25907616589
3976,6033.62222967599
3977,3086.42973593149
3978,1191.55792362063
3979,922.610692953463
3983,1843.14935101678
3985,819.875535628292
3989,8753.89559769327
3992,1961.09740481086
3995,2100.14056961357
4008,2223.35030271855
4013,1793.49909581923
4029,1639.06329551858
4035,3360.57098797887
4040,2219.63230780396
4048,869.032931061722
4060,2070.86533048321
4066,1335.68807675255
4075,880.414744750673
4079,2456.36426656855
4083,1062.84553904251
4091,1850.86239292441
4092,5575.84529224243
4093,2828.99007758791
4098,3037.0030073594
4108,1425.55219289422
4109,927.42048949019
4110,3018.82522864462
4116,2025.67952946385
4129,1772.09007805551
4130,4109.71712295052
4140,1994.19835432685
4146,1569.40702191547
4150,3987.71096065329
4151,7521.42040463978
4153,1424.67034142296
4169,5506.93798705452
4170,2151.02373443188
4179,1681.36340146844
4183,4214.84853500307
4188,2918.3586389743
4190,1469.19122225758
4193,1600.3169330817
4201,8703.38466476836
4205,1271.21762544029
4210,2465.89896962633
4226,2129.41552911664
4229,1803.87777516807
4241,2762.235653656
4242,1290.47970139795
4257,3559.28529984781
4258,709.826027543168
4260,2413.41597779808
4263,5280.6878979058
4267,818.862559496709
4273,2175.13487769027
4274,1952.03781699339
4277,1217.84872432962
4281,1570.96267952632
4283,4605.44862772841
4293,2805.32657310704
4294,1356.86733927084
4305,4286.79778849418
4307,2781.39013354935
4318,1597.55224790676
4325,2258.52129740624
4327,4423.59421602588
4332,3086.26049437324
4335,3811.86832839992
4336,4278.58546224994
4337,737.859614536702
4339,3955.50236559853
4343,1362.53897545717
4346,939.038254008917
4348,1798.91044280983
4350,3702.00616593098
4358,2078.12756769081
4359,2194.23817559157
4363,1946.51897153353
4366,4583.03601000143
4374,1093.07419054472
4375,2319.61886868832
4377,1154.31747048918
4393,3275.92183077818
4395,2519.41518479979
4400,1016.70582209608
4402,5956.79284743745
4404,7709.9580856469
4415,2570.29258909572
4418,2043.99695207481
4422,1367.44479450465
4430,1380.91019802188
4432,1812.23592132156
4433,1120.69522531481
4435,6334.05731114976
4438,1803.56820950558
4444,1879.95577330974
4447,1832.45775543298
4451,5316.05097665601
4452,1928.80944664029
4457,1467.38225291746
4459,3872.04696793615
4469,1405.64588613934
4471,8727.29320173251
4486,1150.66336909021
4488,2495.16638921313
4510,1356.71441810883
4515,911.544155689752
4527,4001.41579592513
4530,1032.03747364051
4534,892.769882164705
4535,4004.40992870651
4536,1322.93242536131
4548,2620.56262944652
4549,1629.44315117172
4551,5220.48430141424
4556,2492.92986200036
4559,751.707529366297
4564,1324.11148916461
4570,4325.78477609518
4575,7287.06254568885
4584,3181.20048752982
4585,2866.16241121783
4591,1912.73247403044
4592,2534.02681871593
4593,1826.13517491551
4594,1214.54585557926
4598,1159.65831541114
4607,2254.37012404017
4608,1020.30587433057
4620,2180.49449170767
4621,3008.16034157131
4625,2939.54197081977
4635,3011.42040708377
4638,5072.55602576218
4652,2723.83496755331
4657,2575.78140097404
4658,1956.36850808039
4666,5623.16689681516
4672,1426.89758894792
4676,3408.00526109186
4680,1082.87498599761
4681,5459.48134615452
4683,3407.09010789463
4684,1232.12598406542
4689,2566.65700212281
4690,2590.06654137807
4692,1827.71349030128
4697,1800.30634857746
4700,1797.00313747855
4705,15877.7580482816
4721,1913.74820690158
4726,2172.84369710597
4729,951.593089481423
4731,5059.03719956798
4736,2006.45820455635
4739,1786.193093338
4740,1765.96185172822
4753,1019.28450810121
4754,2314.02753602521
4755,4739.23991922987
4756,1047.6188338554
4759,1770.70916435677
4764,1270.4819031986
4771,2791.10148421334
4772,1613.63513898615
4776,803.386592969779
4780,3003.63847149592
4784,1536.24133160285
4786,1411.73344963956
4787,3062.78006711492
4789,1047.13467025475
4794,1964.93010602284
4800,1723.71159001551
4807,2978.99556008205
4813,8167.91313218555
4818,2320.30859416974
4823,10716.0750018699
4824,1753.04711168872
4829,2677.26319266694
4830,970.037087149751
4835,2483.55311365498
4844,1624.82294177224
4845,1858.80383047428
4846,2262.5421028891
4847,845.702384129224
4854,2616.91479857773
4857,3332.79839049896
4861,901.546464580486
4863,1347.10175218289
4866,2388.01608198195
4869,4221.3372032498
4871,1519.14620408325
4872,2089.18783701913
4875,2907.51981600164
4877,9516.21073739155
4878,964.233567844635
4885,1749.54489716683
4886,1552.53345899283
4888,3828.99559663418
4890,1189.18975281116
4896,1021.93100262778
4899,2489.83313708871
4913,699.314567198883
4916,2066.91642758158
4920,4024.91695008094
4925,2579.12151734892
4934,2149.95449072674
4941,2431.23693346007
4946,1563.83545476845
4954,3241.14141561748
4956,1265.41760364749
4958,5167.83822885035
4965,1210.35932124045
4966,1217.622930603
4970,2551.84867342285
4977,1815.7988497844
4980,2436.79345912298
4984,1787.60191657355
4995,924.090708487444
4997,2871.16673637714
4999,2455.64870391258
5005,3548.36295437007
5011,1726.26887818703
5015,2370.43024692975
5016,2537.56992257111
5019,2678.97594077164
5024,2110.40855882153
5030,1997.07540342956
5031,1561.73657201916
5034,1860.98635537867
5047,10479.1311149841
5048,2267.71061553422
5052,1268.12642322444
5061,2071.01801506484
5062,12704.5085753075
5067,3538.72006722612
5068,4472.67824445124
5077,1508.42787867524
5079,1921.03485068435
5090,3063.8195169224
5094,2162.41087756774
5103,1978.22470518828
5104,862.211839383209
5106,2215.78984463445
5107,2044.92485218621
5110,1193.97333620226
5114,1929.36274555035
5116,4360.07181285651
5121,5583.53996551188
5122,2992.82597680239
5124,945.374108747901
5132,4188.59969911643
5133,1665.80502440801
5138,1838.76895626036
5143,2491.20588251348
5153,1593.26652368764
5154,1957.90524092293
5155,879.145052842971
5160,1764.81475546847
5169,3910.21219327807
5172,3408.42507067146
5173,3156.03338250389
5179,1014.40646097414
5182,2897.86178968478
5187,1115.29354442502
5192,2832.23579177586
5211,1304.08339170487
5213,3060.60576285549
5219,959.598435827327
5225,2717.91842932792
5226,1083.22738652873
5227,4547.94180696493
5228,2068.54384119098
5239,3562.98339058946
5241,1460.74553228452
5244,2230.30855627505
5248,4036.61778774019
5260,1217.11266111642
5266,1075.92757066687
5273,1840.12168049487
5280,7285.19918037707
5298,4730.4204637804
5300,1072.98687025336
5306,3297.92586150429
5307,1257.35723157807
5311,4593.08175363462
5316,1176.37579933382
5323,807.387709765676
5332,1702.39335764174
5336,1653.63308236374
5338,1060.30152094063
5342,3099.02187459116
5347,1198.95482381231
5355,4306.38234351739
5357,1907.94053805069
5362,1416.35511239225
5363,1215.97991156103
5364,949.198115065909
5366,2280.63031768875
5374,5260.72142575616
5375,751.209376939722
5379,2732.37569689408
5380,2436.65515742914
5383,864.697616619726
5385,1497.9682558303
5390,1977.55695016088
5393,4058.84125174334
5398,2238.02024085356
5411,2635.96790013904
5414,901.814378881554
5429,1466.33865297658
5432,8646.55025046716
5436,1234.49894498583
5437,5081.25209371683
5439,1146.34166153249
5440,3578.20129098571
5449,1367.69893651873
5458,1267.66305847531
5460,936.901934397801
5462,1124.13438770723
5463,2139.89230483027
5465,2752.83203433907
5467,3578.37064393718
5475,2843.00936137895
5483,1890.16355262316
5485,1330.98166119346
5489,1534.30180784111
5493,2688.41429603755
5497,773.919433196312
5501,1350.06430006017
5506,1341.40382731616
5507,1445.57817004728
5510,3105.17841824295
5524,4796.33747848647
5531,1321.80216595691
5542,3367.7259581634
5543,2239.36101645018
5544,4285.44156831823
5552,1700.09244960053
5560,2536.93036351007
5563,3747.03802988955
5573,2552.05075713255
5579,1026.01528269162
5584,2816.34683140243
5585,8683.08903855763
5594,1485.397367491
5595,1948.39901382839
5597,1706.36074786154
5598,1407.433865114
5604,1586.51034196532
5606,1434.63479310026
5610,1041.37840870782
5615,4498.84683319353
5631,1313.65899677611
5637,1398.423133267
5646,1499.15157298355
5656,3237.92026708905
5658,9968.9250898744
5666,1505.49605709207
5668,2431.24195215103
5673,1333.61787268193
5680,1215.02146367569
5691,2550.85290619822
5692,6920.50024529351
5693,1918.80288064927
5697,3572.33987581393
5698,1768.89354691423
5700,1909.06458905426
5704,2147.88127585261
5705,1855.47850782485
5707,987.188092074424
5710,865.298888200117
5716,878.44751269878
5720,1616.85941377728
5722,2435.55151844784
5727,1875.60533467702
5733,1346.9055322769
5737,2525.60107196996
5742,3766.18380914839
5747,969.846295038608
5760,2479.01048062384
5774,1396.03774355595
5788,4686.93167289366
5796,1870.92723223577
5797,1447.16161646353
5800,2311.72812605336
5812,1525.246124229
5814,1107.33620899452
5818,1234.70895523396
5819,3583.39342521349
5823,4701.17169092479
5826,2319.24644736522
5830,1723.62353150292
5831,1565.59330924881
5846,2507.9143416021
5864,1995.15904530884
5869,657.944157532512
5870,3706.51519451664
5879,1546.13971642294
5883,9577.06568071924
5886,1281.66385744038
5889,4800.52279400315
5904,2100.64624653009
5905,1082.96735941498
5910,2991.56867406195
5911,2047.08608737006
5914,1708.00588107169
5915,1629.86890578458
5920,1111.37262103774
5925,2010.23750072025
5926,1739.28209170292
5934,2809.8957446832
5939,2920.95890982827
5941,1014.99204605406
5943,1057.99895068884
5949,3267.62130970906
5961,1664.03539066923
5965,4461.89775118713
5966,2360.72776335255
5969,718.605632123328
5970,2510.26928490835
5978,2830.07063287512
5979,2493.99972061894
5983,1323.69221037043
5985,5902.82439152917
5989,1152.28605209671
5997,1426.09331927574
6004,2139.79077400176
6010,4088.68806436231
6013,1446.25077207235
6019,1506.78553588698
6020,1245.73538259404
6032,1148.44837929633
6036,4856.59726367615
6037,5530.62950876706
6039,1768.427936542
6050,1755.8373715638
6051,1533.29401270127
6053,4101.33253383054
6057,1722.91279007471
6059,1238.31950063523
6067,4414.6253815345
6068,1489.15544742085
6075,1559.8818532429
6078,814.616519179136
6079,4739.07034679566
6080,3548.68469275042
6082,4346.32420282017
6084,1295.98296100693
6091,2184.25807726992
6092,1380.85743033171
6093,5513.00422089121
6096,1726.12743182752
6102,1867.86234278804
6105,1776.28103359607
6116,1557.09715169657
6122,884.658367354433
6126,950.392236268147
6131,3837.90431312004
6140,4814.17081599594
